6.144085 24.962845 57.624713 101.132930 0
1.194026 4.921870 11.306228 19.942123 2053.983076
0.005751 0.012453 0.019098 0.025537 0.300292
0.341500 1.361856 3.101750 5.432245 544.686874
0.003798 0.007970 0.012581 0.016644 0.205768
0.026566 0.057201 0.089004 0.121700 1.539565
0.000573 0.001132 0.001794 0.002313 0.031787
0.000518 0.001075 0.001610 0.002347 0.028997
