6.562810 27.293206 62.974406 107.207520 0
2.438676 9.820546 22.630373 39.246323 0
0.003393 0.007129 0.011032 0.014622 0.170130
2.232352 9.117841 19.585499 36.345505 0
0.002464 0.004891 0.007419 0.010533 0.117124
0.024382 0.052111 0.081157 0.111174 1.407709
0.000455 0.000627 0.000982 0.001333 0.012823
0.000267 0.000504 0.000944 0.001012 0.011257
