6.447957 25.452644 59.490699 102.718895 0
1.242461 5.101282 10.854464 19.945985 2053.596
0.005659 0.012136 0.018670 0.025314 0.293124
0.330961 1.384502 3.082075 5.286938 541.31428
0.003843 0.008080 0.012274 0.016574 0.198328
0.025803 0.055722 0.086857 0.131076 1.556177
0.284039 0.276722 0.302614 0.272895 0.318693
0 0 0 0 0
