0.000141 0.000305 0.000440 0.000570 0.005505
0.000267 0.000587 0.000803 0.001132 0.010919
0.003260 0.006950 0.010832 0.014730 0.170319
0.858970 3.372092 7.643266 13.923305 0
0.002352 0.005026 0.007297 0.009868 0.115538
0.027148 0.056447 0.086227 0.117765 1.414353
0.000300 0.000609 0.000962 0.001232 0.012078
0.000250 0.000498 0.000794 0.001011 0.010016
